"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorJaccard record1Value","[0] BookTitleComparatorJaccard record2Value","[0] BookTitleComparatorJaccard record1PreprocessedValue","[0] BookTitleComparatorJaccard record2PreprocessedValue","[0] BookTitleComparatorJaccard similarity","[0] BookTitleComparatorJaccard postproccesedSimilarity","[1] BookAuthorComparatorLevenshtein record1Value","[1] BookAuthorComparatorLevenshtein record2Value","[1] BookAuthorComparatorLevenshtein record1PreprocessedValue","[1] BookAuthorComparatorLevenshtein record2PreprocessedValue","[1] BookAuthorComparatorLevenshtein similarity","[1] BookAuthorComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","C2369","B36114","0.06153846153846154",,"Evernight (series)","The Clue of the Broken Locket","evernight ","the clue of the broken locket","0.0","0.0","Claudia_Gray","Carolyn Keene","claudia gray","carolyn keene","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C2369","B28736","0.05",,"Evernight (series)","The Murderers Among Us","evernight ","the murderers among us","0.0","0.0","Claudia_Gray","Simon Wiesenthal","claudia gray","simon wiesenthal","0.125","0.125"
"LinearCombinationMatchingRule","C94","B38002","0.05",,"Be(com)ing Nigerian","Blueberries for Sal","being nigerian","blueberries for sal","0.0","0.0","Elnathan_John","Robert McCloskey","elnathan john","robert mccloskey","0.125","0.125"
"LinearCombinationMatchingRule","C94","B39573","0.07999999999999999",,"Be(com)ing Nigerian","The Burden","being nigerian","the burden","0.0","0.0","Elnathan_John","Mary Westmacott (Pseudonym), Agatha Christie","elnathan john","mary westmacott , agatha christie","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","C93","B39059","0.03076923076923075",,"Be(com)ing Nigerian","The Time of the Assassins: a Study of Rimbaud","being nigerian","the time of the assassins: a study of rimbaud","0.0","0.0","Elnathan_John","Henry Miller","elnathan john","henry miller","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C2369","B14576","0.06153846153846154",,"Evernight (series)","The Mystery of the 99 Steps","evernight ","the mystery of the 99 steps","0.0","0.0","Claudia_Gray","Carolyn Keene","claudia gray","carolyn keene","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C93","B10627","0.0923076923076923",,"Be(com)ing Nigerian","The Seven Valleys and the Four Valleys","being nigerian","the seven valleys and the four valleys","0.0","0.0","Elnathan_John","Bahá'u'lláh, Marzieh Gail (Translator), Ali Kuli Khan (Translator)","elnathan john","bahá'u'lláh, marzieh gail , ali kuli khan ","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C94","B04237","0.06000000000000001",,"Be(com)ing Nigerian","A Time to Love and a Time to Die","being nigerian","a time to love and a time to die","0.0","0.0","Elnathan_John","Erich Maria Remarque, Denver Lindley (translator)","elnathan john","erich maria remarque, denver lindley ","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","C94","B32935","0.09411764705882356",,"Be(com)ing Nigerian","Winnie-the-Pooh in Scots","being nigerian","winnie-the-pooh in scots","0.0","0.0","Elnathan_John","A.A. Milne, James Robertson (Goodreads Author) (Translator), Ernest H. Shepard (Illustrator)","elnathan john","a.a. milne, james robertson  , ernest h. shepard ","0.23529411764705888","0.23529411764705888"
"LinearCombinationMatchingRule","C93","B20680","0.0923076923076923",,"Be(com)ing Nigerian","The Legend of Ned Kelly: Australia's Outlaw Hero","being nigerian","the legend of ned kelly: australia's outlaw hero","0.0","0.0","Elnathan_John","Robert Melville, Alan Moorehead (Introduction), Nolan, Sidney (Illustrator)","elnathan john","robert melville, alan moorehead , nolan, sidney ","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C94","B04473","0.07500000000000001",,"Be(com)ing Nigerian","Why I Am Not a Christian and Other Essays on Religion and Related Subjects","being nigerian","why i am not a christian and other essays on religion and related subjects","0.0","0.0","Elnathan_John","Bertrand Russell, Paul Edwards (Editor)","elnathan john","bertrand russell, paul edwards ","0.1875","0.1875"
"LinearCombinationMatchingRule","C94","B29530","0.08888888888888889",,"Be(com)ing Nigerian","Light in My Window","being nigerian","light in my window","0.0","0.0","Elnathan_John","Francena H. Arnold","elnathan john","francena h. arnold","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","C2369","B27882","0.06666666666666665",,"Evernight (series)","The Flowers of Hiroshima","evernight ","the flowers of hiroshima","0.0","0.0","Claudia_Gray","Edita Morris","claudia gray","edita morris","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2369","B38307","0.06666666666666665",,"Evernight (series)","The Way the Cookie Crumbles","evernight ","the way the cookie crumbles","0.0","0.0","Claudia_Gray","James Hadley Chase","claudia gray","james hadley chase","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2369","B37219","0.03333333333333335",,"Evernight (series)","Prudence And The Pill","evernight ","prudence and the pill","0.0","0.0","Claudia_Gray","Hugh Mills","claudia gray","hugh mills","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C94","B37144","0.03076923076923075",,"Be(com)ing Nigerian","La Mort du Vazir-Moukhtar","being nigerian","la mort du vazir-moukhtar","0.0","0.0","Elnathan_John","Yury Tynyanov, Iouri Tyniavov","elnathan john","yury tynyanov, iouri tyniavov","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C94","B36296","0.09411764705882356",,"Be(com)ing Nigerian","3 By Flannery O'Connor","being nigerian","3 by flannery o'connor","0.0","0.0","Elnathan_John","Flannery O'Connor","elnathan john","flannery o'connor","0.23529411764705888","0.23529411764705888"
"LinearCombinationMatchingRule","C2369","B39634","0.0",,"Evernight (series)","My Brother Jack","evernight ","my brother jack","0.0","0.0","Claudia_Gray","George Johnston","claudia gray","george johnston","0.0","0.0"
"LinearCombinationMatchingRule","C93","B30485","0.07500000000000001",,"Be(com)ing Nigerian","Art of Teaching Children","being nigerian","art of teaching children","0.0","0.0","Elnathan_John","Daryl Hoole, Donette V. Ockey","elnathan john","daryl hoole, donette v. ockey","0.1875","0.1875"
"LinearCombinationMatchingRule","C94","B15375","0.125",,"Be(com)ing Nigerian","The Scent of Water","being nigerian","the scent of water","0.0","0.0","Elnathan_John","Elizabeth Goudge","elnathan john","elizabeth goudge","0.3125","0.3125"
"LinearCombinationMatchingRule","C93","B30490","0.06153846153846154",,"Be(com)ing Nigerian","Hitler Moves East 1941–1943","being nigerian","hitler moves east 1941–1943","0.0","0.0","Elnathan_John","Paul Carell, Ewald Osters (translator)","elnathan john","paul carell, ewald osters ","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B41638","0.09523809523809526",,"Be(com)ing Nigerian","D'Aulaires' Norse Gods and Giants","being nigerian","d'aulaires' norse gods and giants","0.0","0.0","Elnathan_John","Ingri d'Aulaire, Edgar Parin d'Aulaire","elnathan john","ingri d'aulaire, edgar parin d'aulaire","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","C2369","B14587","0.11428571428571428",,"Evernight (series)","Return to Laughter: An Anthropological Novel","evernight ","return to laughter: an anthropological novel","0.0","0.0","Claudia_Gray","Laura Bohannan, Elenore Smith Bowen","claudia gray","laura bohannan, elenore smith bowen","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","C2369","B16764","0.05333333333333332",,"Evernight (series)","Перевернутое дерево","evernight ","перевернутое дерево","0.0","0.0","Claudia_Gray","Krishan Chander, Кришан Чандар, В. Быкова (Translator), Е. Галей (Illustrator)","claudia gray","krishan chander, кришан чандар, в. быкова , е. галей ","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","C2369","B14346","0.06153846153846154",,"Evernight (series)","The Clue of the Whistling Bagpipes","evernight ","the clue of the whistling bagpipes","0.0","0.0","Claudia_Gray","Carolyn Keene","claudia gray","carolyn keene","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B31836","0.02857142857142856",,"Be(com)ing Nigerian","Ion","being nigerian","ion","0.0","0.0","Elnathan_John","Liviu Rebreanu","elnathan john","liviu rebreanu","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","C2369","B26323","0.05714285714285716",,"Evernight (series)","Colas Breugnon","evernight ","colas breugnon","0.0","0.0","Claudia_Gray","Romain Rolland","claudia gray","romain rolland","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","C93","B40045","0.08888888888888889",,"Be(com)ing Nigerian","The Forgotten Daughter","being nigerian","the forgotten daughter","0.0","0.0","Elnathan_John","Caroline Dale Snedeker, Dorothy P. Lathrop (Illustrator)","elnathan john","caroline dale snedeker, dorothy p. lathrop ","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","C93","B37090","0.03076923076923075",,"Be(com)ing Nigerian","The Midwich Cuckoos","being nigerian","the midwich cuckoos","0.0","0.0","Elnathan_John","John Wyndham","elnathan john","john wyndham","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C2369","B02363","0.0",,"Evernight (series)","The Waste Land and Other Poems","evernight ","the waste land and other poems","0.0","0.0","Claudia_Gray","T.S. Eliot","claudia gray","t.s. eliot","0.0","0.0"
"LinearCombinationMatchingRule","C2371","B41624","0.1",,"Evernight (series)","The Complete Nonsense of Edward Lear","evernight ","the complete nonsense of edward lear","0.0","0.0","Claudia_Gray","Edward Lear","claudia gray","edward lear","0.25","0.25"
"LinearCombinationMatchingRule","C2369","B37420","0.08695652173913043",,"Evernight (series)","A Bride Goes West","evernight ","a bride goes west","0.0","0.0","Claudia_Gray","Nannie T. Alderson, Helena Huntington Smith, J. O'H. Cosgrave II (Illustrator)","claudia gray","nannie t. alderson, helena huntington smith, j. o'h. cosgrave ii ","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","C94","B31863","0.07272727272727271",,"Be(com)ing Nigerian","Mind, Self and Society from the Standpoint of a Social Behaviorist","being nigerian","mind, self and society from the standpoint of a social behaviorist","0.0","0.0","Elnathan_John","George Herbert Mead, Charles William Morris (Editor)","elnathan john","george herbert mead, charles william morris ","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","C94","B25191","0.06153846153846154",,"Be(com)ing Nigerian","The Shrimp and the Anemone","being nigerian","the shrimp and the anemone","0.0","0.0","Elnathan_John","L.P. Hartley","elnathan john","l.p. hartley","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B04257","0.0923076923076923",,"Be(com)ing Nigerian","Antigone","being nigerian","antigone","0.0","0.0","Elnathan_John","Jean Anouilh, Lewis Galantière (Translator)","elnathan john","jean anouilh, lewis galantière ","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C2369","B25443","0.11428571428571428",,"Evernight (series)","The Poems of Alexander Pope","evernight ","the poems of alexander pope","0.0","0.0","Claudia_Gray","Alexander Pope, John Ball (Editor), John Everett Butt (Editor)","claudia gray","alexander pope, john ball , john everett butt ","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","C93","B40253","0.1",,"Be(com)ing Nigerian","The Sound of Music","being nigerian","the sound of music","0.0","0.0","Elnathan_John","Julia Antopol Hirsch, Robert L. Wise (Foreword by)","elnathan john","julia antopol hirsch, robert l. wise ","0.25","0.25"
"LinearCombinationMatchingRule","C94","B02074","0.03076923076923075",,"Be(com)ing Nigerian","Collected Poems, 1909-1962","being nigerian","collected poems, 1909-1962","0.0","0.0","Elnathan_John","T.S. Eliot","elnathan john","t.s. eliot","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C94","B26288","0.03076923076923075",,"Be(com)ing Nigerian","The Scorching Wind","being nigerian","the scorching wind","0.0","0.0","Elnathan_John","Walter Macken","elnathan john","walter macken","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C2369","B01021","0.10666666666666669",,"Evernight (series)","Labyrinths: Selected Stories and Other Writings","evernight ","labyrinths: selected stories and other writings","0.0","0.0","Claudia_Gray","Jorge Luis Borges, Donald A. Yates (Editor), James E. Ir(Editor), André Maurois (preface)","claudia gray","jorge luis borges, donald a. yates , james e. ir, andré maurois ","0.2666666666666667","0.2666666666666667"
"LinearCombinationMatchingRule","C2369","B38529","0.0",,"Evernight (series)","The Ghost of Opalina","evernight ","the ghost of opalina","0.0","0.0","Claudia_Gray","Peggy Bacon","claudia gray","peggy bacon","0.0","0.0"
"LinearCombinationMatchingRule","C93","B23932","0.06153846153846154",,"Be(com)ing Nigerian","Curious George","being nigerian","curious george","0.0","0.0","Elnathan_John","H.A. Rey","elnathan john","h.a. rey","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B19515","0.03076923076923075",,"Be(com)ing Nigerian","The Ill-Made Knight","being nigerian","the ill-made knight","0.0","0.0","Elnathan_John","T.H. White","elnathan john","t.h. white","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C93","B32402","0.06153846153846154",,"Be(com)ing Nigerian","Dokuzuncu Hariciye Koğuşu","being nigerian","dokuzuncu hariciye koğuşu","0.0","0.0","Elnathan_John","Peyami Safa","elnathan john","peyami safa","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B22909","0.2",,"Be(com)ing Nigerian","The Dirty Dozen","being nigerian","the dirty dozen","0.0","0.0","Elnathan_John","E.M. Nathanson","elnathan john","e.m. nathanson","0.5","0.5"
"LinearCombinationMatchingRule","C2369","B39610","0.03333333333333335",,"Evernight (series)","The Ripening Seed","evernight ","the ripening seed","0.0","0.0","Claudia_Gray","Colette","claudia gray","colette","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C2369","B40827","0.03333333333333335",,"Evernight (series)","Dr. Strangelove, or How I Learned to Stop Worrying and Love the Bomb","evernight ","dr. strangelove, or how i learned to stop worrying and love the bomb","0.0","0.0","Claudia_Gray","Peter George","claudia gray","peter george","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C93","B00837","0.06153846153846154",,"Be(com)ing Nigerian","Go, Dog. Go!","being nigerian","go, dog. go!","0.0","0.0","Elnathan_John","P.D. Eastman","elnathan john","p.d. eastman","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B06200","0.08888888888888889",,"Be(com)ing Nigerian","The Golden Ass","being nigerian","the golden ass","0.0","0.0","Elnathan_John","Apuleius, Jack Lindsay (Translator, introduction), Claudio Annaratone (translator)","elnathan john","apuleius, jack lindsay , claudio annaratone ","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","C2371","B04237","0.1",,"Evernight (series)","A Time to Love and a Time to Die","evernight ","a time to love and a time to die","0.0","0.0","Claudia_Gray","Erich Maria Remarque, Denver Lindley (translator)","claudia gray","erich maria remarque, denver lindley ","0.25","0.25"
"LinearCombinationMatchingRule","C2369","B40830","0.06666666666666665",,"Evernight (series)","Atala / René","evernight ","atala / rené","0.0","0.0","Claudia_Gray","François-René de Chateaubriand, Irving Putter (Translator)","claudia gray","françois-rené de chateaubriand, irving putter ","0.16666666666666663","0.16666666666666663"
